"Country","City","Company Name","Address","Phone","Website","Email","Error"
"france","mulhouse","EXPEDITORS INTERNATIONAL FRANCE SAS",", France","+33 (0)3 89.31.82.00","www.expeditors.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","mulhouse basle airport","ZIEGLER FRANCE SA","Euro Aeroport, Zone de Fret, FR-68300 Saint Louis, France","+33 (0)3 89.90.41.20","www.zieglergroup.com","rachel_koelin@zieglergroup.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","mulhouse basle airport","NIPPON EXPRESS FRANCE SAS","Aeroport Nouveau de Bale-Mulhouse, Batiment 033155, FR-68300 Saint Louise, France","+33 (0)3 89.90.39.80","www.nipponexpress.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","nantes","A.T.O.S. ATLANTIQUE TRANSPORT & OFFSHORE SERVICES ...","18 rue Paul Gauguin,  Nantes, Pays de La Loire, 44100 France","+33 (0) 2 22 28 69 34","www.atos-shipping.com","b.chevalier@atos-shipping.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","nantes","ABC EUROPEAN AIR & SEA CARGO DISTRIBUTION TRANSPOR...",", France","+33 (0)2 40.75.15.47","www.abc-airsea.com","nte@abc-airsea.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","nantes","DACHSER","D2A Nantes Atlantique, Rue Charles Lindbergh, FR-44340 Bouguenais, France","+33 (0)2 40.95.35.85","www.dachser.fr","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","nantes","SOGEBRAS - NANTES","3 rue de lile Chupin, BP 4227, 44342 Bouguenais Cedex (Nantes area), France","+33 (0)2 4065 9988","www.sogebras.com","bruno.lamare@sogebras.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","nantes airport","KUEHNE + NAGEL SAS","Aeroport Nantes Atlantique, Zone de Fret, FR-44340 Bouguenais, France","+33 (0)2 40 84 96 54","www.kn-portal.com","info.nantes@kuehne-nagel.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","nantes airport","PHILIPPE FAUVEDER & CIE",", France","+33 (0)2 51.70.88.61","www.fauveder.com","b.decarheil@fauveder.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","nantes airport","QUALITAIR & SEA INTERNATIONAL SA","Aeroport Nantes Atlantique, BP 9, FR-44340 Bouguenais Cedex, France","+33 (0)2 40.84.86.88","www.qualitairsea.com","tarek.zaki@qualitairsea.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","nantes airport","DAHER INTERNATIONAL",", France","+33 (0)2 40.84.96.13","www.daher.com","e.parois@daher.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","nice","MATHEZ TRANSPORTS INTERNATIONAUX SA",", France","+33 (0)4 97.25.78.25","www.mathez-intl.com","nce@mathez.eu","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","nice","QUALITAIR & SEA INTERNATIONAL SA","Aeroport De  Cote D'Azur Zone de Fret, FR-06281 Nice Cedex 3, France","+33 (0)4 93.21.81.21","www.qualitairsea.com","tarek.zaki@qualitairsea.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","nice","FLYTRANS INTERNATIONAL FORWARDERS","Terminal fret office No. 220 Airport Nice 06281. Nice, France","+33 4 9711 4580","www.flytrans.com","nice@flytrans.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","nice airport","MATHEZ TRANSPORTS INTERNATIONAUX SA",", France","+33 (0)4 97.25.78.25","www.mathez-intl.com","nce@mathez-intl.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","nice airport","DAHER INTERNATIONAL","Daher c/o Martini Technotrans, Aerogare de Fret, Aeroport de Nice, FR-06056 Nice Cedex, France","+33 (0)4 93.21.35.50","www.daher.com","fret@martinitechnotrans.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","orly","SETCARGO ORLY","Orly Fret 671, Zone Juliette, Batiment 130, BP A671, 94393 Orly aerogare cedex, France","+33 1 4975 3350","www.setcargo.com","orly@setcargo.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","ESAY MOVE INTERNATIONAL","10 rue Pierre Sarrazin, 95190 Goussainville/CDG Airport, Paris area, France","+33 1 84 259 238","easymove-intl.com","info@easymove-intl.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","GLOBAL DELIVERY CONCEPT","86 Rue Voltaire, Montreuil, (Paris area), Ile de France, France","+3 36 6892 6802","www.globaldeliveryconcept.com/","globaldeliveryconcept@gmail.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","EXPEDITORS INTERNATIONAL FRANCE SAS",", France","+33 (0)1 49.19.50.50","www.expeditors.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","FIRST",", France","+33 (0)1 48.62.26.55","www.first-transit.fr","m.benard@first-transit.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","GALAX ROISSY","CDG, Zone de Fret 4, 4 Rue du Chapelier, FR-95704 Roissy CDG, France","+33 (0)1 49.19.45.01","www.galax.fr","custair@galax.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","EASY FREIGHT","CDG, 8 Rue du Cercle, FR-95723 Roissy CDG Cedex, France","+33 (0)1 74.37.10.60","www.easy-freight.fr","franck@easy-freight.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","AIR CARGO INTERNATIONAL GROUP","CDG, Zone de Fret 4, B 3446 A, 7 Rue du Te, BP 16267, FR-95704 Roissy CDG Cedex, France","+33 (0)1 41.84.32.75","www.aircargoint.com","ddsouza@aircargoint.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","A J INTERNATIONAL","CDG, Rue du Pave, Fret 6, Batiment B4, FR-95724 Roissy CDG, France","+33 (0)48 16 18 50","www.ajinternational.com","aji@ajinter.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","A.I.F. COMPANY SARL","CDG, 14 Rue De La Belle Borne, La Sogaris Fret 5 Bat D - Bureau 208, BP 18292 Tremblay En France, FR-95704 Roissy CDG, France","+33 (0)1 74.25.21.96","www.aifcompany.com","briancho@aifcompany.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","ABC EUROPEAN AIR & SEA CARGO DISTRIBUTION TRANSPOR...","CDG, Les Portes de Roissy, 73 Avenue Charles de Gaulle, FR-95700 Roissy, France","+33 (0)1 75.44.90.20","www.abc-airsea.com","frcdg@abc-airsea.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","TRANS BUSINESS INTERNATIONAL","CDG, 383 rue de la Belle Etoile, Zone Paris Nord 2, FR-95973 Roissy CDG, France","+33 (0)1 48.63.25.15","www.tbifrance.com","contact@tbifrance.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","WORLD FREIGHT (FRANCE)","CDG, 4 Chemin De La Dime, Roissy-en-France, FR-95700 Paris CDG, France","+33 (0)1 34.29.00.44","www.worldfreight.fr","wff@worldfreight.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","AIR CARGO INTERNATIONAL GROUP",", France","+33 (0)1 56.70.21.25","www.aircargoint.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","BANSARD INTERNATIONAL SA",", France","+33 (0)1 41.73.10.60","www.bansard.com","info@bansard.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","AVIAPARTNER CARGO","CDG, 32 rue des Voyelles - Fret 4, BP 15286, FR-95704 Roissy-en-France, France","+33 (0)1 48.62.81.75","www.aviapartner.aero","sebastien.higelin@aviapartner.aero","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","CHALLENGE INTERNATIONAL FRANCE","CDG, Bat D Roissy Sogaris Fret 5, 14 rue de la Belle Borne, BP 18239 Tremblay en France, FR-95703 Roissy CDG Cedex, France","+33 (0)1 49.19.81.80","www.challenge-int.com","air.contact@challenge-int.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","CONSOLIDATED FREIGHT MONITORING INT\'L","CDG, 4 Chemin de la Dime, FR-95700 Roissy En France, France","+33 (0)1 34.29.81.37","www.cfmintl.com","irwin@cfmintl.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","ATLANTIC FRANCE SA","43 Rue Robert Dupont, Asnieres sur Seine, FR-92600 Paris, France","+33 (0)1 47.91.72.30","www.atlanticforwarding.com","gm@group.atlanticforwarding.com","The ""gm@group.atlanticforwarding.com"" email address is already in use by another account."
"france","paris","BANSARD INTERNATIONAL SA",", France","+33 (0)1 49.19.82.70","www.bansard.com","airfreight@bansard.com","Exception: Waiting for selector `input[name=""f[company_name]""]` failed: Waiting failed: 30000ms exceeded"
"france","paris","BRINK\'S EVOLUTION","CDG, 2 rue des Voyelles, FR-95708 Roissy CDG Cedex, France","+33 (0)1 48.16.95.40","www.brinksglobal.com","d.favchtein@brinks.fr","Exception: net::ERR_NETWORK_CHANGED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","BUSINESS BY AIR","CDG, 4 rue du Cercle, Batiment 3310, Zone Roissy Tech, FR-95703 Roissy CDG, France","+33 (0)1 49.19.52.00","www.businessbyair.com","bbacdg@businessbyair.com","Exception: net::ERR_NETWORK_CHANGED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","BUSINESS BY AIR","Orly, Rue du Sel, Zone Juliette - Batiment 123, FR-94549 Orly, France","+33 (0)1 56.30.13.50","www.businessbyair.com","jean-philippe.le-coat@businessbyair.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","BUSINESS BY AIR","Orly, Sogaris 139, Bat 61, Avenue de Versailles, FR-94150 Rungis Cedex, France","+33 (0)1 56.70.40.44","www.businessbyair.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","CARGO-PARTNER SAS","CDG, Les Portes de Roissy, 73 Avenue Charles de Gaulle, FR-95700 Roissy CDG, France","+33 (0)1 75.44.90.20","www.cargo-partner.com","cdg@cargo-partner.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","CARGOTRANS GLOBAL FORWARDING","CDG, Bat 3700, Fret 2, Rue du Trait D'Union, FR-95950 Roissy CDG Cedex, France","+33 (0)1 48.16.25.11","www.cargotrans-global.com","eromanos@cargotrans-global.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","CAVALIER INTERNATIONAL FRANCE","CDG, Za Du Moulin, Rue de la Croix, FR-95725 Roissy CDG, France","+33 (0)1 34.38.65.68","www.cavalier.fr","atribouillois@cavalier.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","CENTRIMEX FRANCE","CDG, 33 Boulevard de l'Europe, FR-13744 Vitrolles Cedex, France","+33 (0)1 48.62.24.18","www.centrimex.com","headoffice@centrimex.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","GETMA INTERNATIONAL","66 rue Pierre Charron, FR-75008 Paris, France","+33 (0)1 53.83.83.83","www.getma.fr","getma@getma.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","GOLDENWAY INTERNATIONAL PETS","CDG, Aeroport Charles de Gaulle, Bat 3700, Zone de Fret 2, Rue du Trait D'Union, FR-95706 Roissy en France, France","+33 (0)1 48.62.87.25","www.goldenwaypets.com","colette@goldenwaypets.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","FLYTRANS INTERNATIONAL FORWARDERS","CDG, BP 12148, Sogafro Bat 5 Aile Sud Fret 3, FR-95701 8 rue des deux cedres, Roissy CDG Arpt, France","+33 (0)1 49.19.52.38","www.flytrans.com","cdg@flytrans.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","DEBEAUX TRANSIT","CDG, 1 Rue du Pied Sec, Fret 2, FR-95702 Roissy CDG, France","+33 (0)1 48.62.71.43","www.debeaux.com","info@debeaux.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","FRANCE CARGO INTERNATIONAL CIE SA","17 Avenue Marc Sangnier, Villeneuve la Garenne, Hauts de Seine, FR-92397 Paris, France","+33 (0)1 40.85.07.76","www.fci-cie.com","fabouzrou@fci-cie.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","SCHNEIDER TRANSPORT SA",", France","+33 (0)1 48.14.29.00","www.schneider-transport.com","paris@schneider-transport.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","STIO","9 avenue Louis Braille, Morangis, FR-91420 Paris, France","+33 (0)1 69.10.24.83","www.stio-group.com","sales@stio-group.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","STIO","BP 10284, FR-95704 Roissy Airport CDG, France","+33 (0)1 48.62.45.10","www.stio-group.com","sales@stio-group.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","STPI","CDG, 5 rue du Cimetiere, Roissy Charles de Gaulle Airport, FR-93290 Tremblay en France, France","+33 (0)1 48.61.77.00","www.stpi.fr","sdifallah@stpi.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","TRANS AIR FREIGHT",", France","+33 (0)1 41.84.04.52","www.taftrans.fr","chantal@taftrans.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","QUALITAIR & SEA INTERNATIONAL SA","Orly, Orly Fret 840, FR-94549 Orly Aerogare Cedex, France","+33 (0)1 49.75.31.49","www.qualitairsea.com","tarek.zaki@qualitairsea.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","R?HLIG FRANCE SAS",", France","+33 (0)1 74.93.44.00","www.rohlig.com","info.fr@rohlig.de","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","TRANS AIR FREIGHT","CDG, BP 19547 Bat 3451B Zone De Fret 4, Rue Du Te, Roissy Aeroport CDG, Roissy Cedex, France","+33 (0)1 41.84.04.52","www.taftrans.fr","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","SITO","CDG, BP 17284, FR-95704 Roissy CDG, France","+33 (0)1 48.62.45.13","www.stio-group.com","cdg.export.mgr@stio-group.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","STRALOG","CDG, BP 15069,  CDG, France","+33 (0)1 48.62.94.04","www.stralog.fr","c.curot@stralog.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","TEAM INTERNATIONAL","CDG, 3 Rue Du Te, Zone de Fret 4, FR-95723 Roissy CDG, France","+33 (0)1 49.19.55.95","www.teamcdg.com","teamcdg@wanadoo.fr","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","SIFA AERIEN","Orly, Orly Fret 847, FR-94549 Orly Aerogare Cedex, France","+33 (0)1 49.75.93.70","www.sifatransit.com","sifa@sifatransit.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","STIO","CDG, BP 10284, Aeroport CDG, FR-95704 Roissy, France","+33 (0)1 48.62.45.10","www.stio-group.com","","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","SETCARGO INTERNATIONAL","Zone de Fret 3, SOGAFRO Bat 5, FR-95707 Roissy CDG Cedex, France","+33 (0)1 48.64.48.92","www.setcargo.com","info@setcargo.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"france","paris","UTI FRANCE","CDG, Sogaris - Zone de Fret 5, 14 Rue de la Belle Borne, FR-95709 Roissy CDG Cedex, France","+33 (0)1 48.16.52.55","www.go2uti.com","cdg@go2uti.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
